Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","ROIC LF
","ROE LF
","Free Cash Flow Margin
","T12M EBITDA Mrgn LF
","Net Mrgn 5Yr Avg LF
","OPM LF
","GM LF
","Interest Coverage Ratio
","Debt/Equity LF
","Debt/Assets LF
","Modified Working Capital Turnover LF
","Inv Turnover LF
","A/R Trnovr LF
","Cash Conversion Cycle LF
","Cash Ratio LF
","Quick Ratio LF
","Curr Ratio LF
"
DX UN Equity,Dynex Capital Inc,18.14,Financials,Mortgage Real Estate Investment Trusts (REITs),1.885460019,-41.84984589,103.0428753,170.1583099,-119.7568436,90.44350433,--,0,815.6395874,88.53903961,--,--,--,--,--,--,--
DXC UN Equity,DXC Technology Co,20.015,Information Technology,IT Services,-9.462379456,-16.18532181,7.160410543,4.824868202,-4.920697212,1.394145012,23.78012276,0,115.2730484,35.44376373,5.89991188,--,4.125990868,--,0.291438997,0.817281008,0.931580007
DXCM UW Equity,DexCom Inc,284.3,Health Care,Health Care Equipment & Supplies,7.253538132,13.07975864,9.112466125,13.76693821,-6.857965946,21.93172073,66.8323288,0,129.8096466,47.83716202,5.615369797,5.716535091,5.754385948,72.61582184,4.256802082,5.051638126,5.467517853
DY UN Equity,Dycom Industries Inc,23.87,Industrials,Construction & Engineering,4.858195782,6.840741158,-1.873681386,10.44090366,0.941413999,-0.432617992,14.15395546,0,107.8843765,42.25626373,4.784251213,28.84898949,4.630399227,75.59588623,0.168902993,2.69887805,3.895342112
EA UW Equity,Electronic Arts Inc,110.86,Communication Services,Entertainment,42.91207886,44.9884758,28.84848485,26.44766045,47.96323776,22.66164589,68.11048126,0,17.10653687,11.09219646,7.315681934,--,6.718204021,--,2.396064997,2.737381935,2.835329056
EAF UN Equity,GrafTech International Ltd,8.05,Industrials,Electrical Equipment,73.85626984,--,41.39021093,58.21225739,41.90560532,52.39139175,56.74944305,0,--,119.3119507,3.82685709,2.470968962,7.230605125,158.6793365,0.367541999,1.489451051,3.099734068
EAT UN Equity,Brinker International Inc,31.37,Consumer Discretionary,"Hotels, Restaurants & Leisure",15.15762138,--,1.401535163,13.14627266,4.136912823,5.004025936,14.92005062,0,--,107.9242706,--,111.5378494,35.98594666,0.107556999,0.021723,0.209087998,0.406046003
EB UN Equity,Eventbrite Inc,12.755,Communication Services,Interactive Media & Services,-14.17949295,-16.35124207,4.608309032,-13.96170807,--,-21.4047699,60.48329163,0,5.936145782,3.128283978,--,--,93.35837555,--,1.200976968,1.20934701,1.497470975
EBAY UW Equity,eBay Inc,37.26,Consumer Discretionary,Internet & Direct Marketing Retail,18.37135124,39.03398514,23.7037037,29.77777863,18.47762489,21.94257355,76.95852661,0,293.4494629,46.34092712,25.23364449,--,15.29745007,--,0.694786012,0.866945028,1.157402992
EBF UN Equity,Ennis Inc,19.9,Industrials,Commercial Services & Supplies,11.78756523,12.89493275,11.6050621,16.98407364,8.930389404,12.25927162,29.4584713,0,6.868100166,5.621160984,6.597515106,8.139016151,9.98766613,63.12505341,1.602828979,2.779912949,3.784095049
EBIX UW Equity,Ebix Inc,21.925,Information Technology,Software,11.28892326,18.81146622,10.30562421,30.74791336,14.59344864,23.43158913,63.66814041,0,127.3286133,47.95525742,8.29924202,--,3.541361094,--,0.330677003,0.984465003,1.549414039
EBS UN Equity,Emergent BioSolutions Inc,60.38,Health Care,Biotechnology,4.275420189,5.201486111,9.141048825,20.64195251,1.612993956,21.58712578,63.15205383,0,76.89480591,35.96442032,2.814249039,2.023814917,4.148537159,197.1760864,0.775774002,2.027276993,3.172446012
EBSB UW Equity,Meridian Bancorp Inc,16.255,Financials,Thrifts & Mortgage Finance,4.755836964,9.562380791,32.22103505,--,34.59092331,47.69520187,--,0,87.56625366,10.02956581,--,--,--,--,--,--,--
ECHO UW Equity,Echo Global Logistics Inc,17.17,Industrials,Air Freight & Logistics,6.19004488,5.255917072,2.875065428,3.53340292,0.777545989,0.954715014,15.07494164,0,50.25453568,18.90703011,19.80840492,--,6.998474121,--,0.150280997,1.395843983,1.459113955
ECL UN Equity,Ecolab Inc,199.35,Materials,Chemicals,9.994334221,18.68232536,10.86855893,20.77846336,10.43274307,14.65634537,41.98661041,0,79.44830322,33.21897125,4.992815018,5.721166134,5.461183071,77.29084778,0.051341001,0.82160002,1.329918027
ECOM UN Equity,ChannelAdvisor Corp,8.78,Information Technology,Software,3.067353964,3.679069042,9.250609808,11.50055027,2.244457006,16.49173355,79.49101257,0,15.4442091,10.47886944,5.967580795,--,5.704710007,--,1.422001004,2.029573917,2.316582918
ED UN Equity,Consolidated Edison Inc,87.01,Utilities,Multi-Utilities,5.244361877,7.735696793,-5.2250676,35.35072327,10.57651997,19.14605141,79.83734131,0,123.7522659,38.80748749,12.73316479,7.414084911,6.954646111,-61.67470932,0.156036004,0.485446006,0.679497004
EE UN Equity,El Paso Electric Co,68.07,Utilities,Electric Utilities,4.303514004,10.30247974,1.09084286,37.37961197,8.320845604,7.058804989,76.37806702,0,123.7402267,39.47755051,11.48727989,3.025192976,10.93422318,29.36180878,0.032159001,0.269421011,0.513224006
EEFT UW Equity,Euronet Worldwide Inc,109.58,Information Technology,IT Services,14.82044792,24.66639709,13.57040757,26.08712006,11.58180904,15.45336628,41.79039764,0,93.73087311,31.7826786,19.30579376,--,6.141609192,--,0.888458014,1.012042046,1.786272049
EEX UN Equity,Emerald Holding Inc,5.96,Communication Services,Media,-2.195025921,-7.41564703,18.34303131,8.174009323,-61.09826279,-170.3786163,61.24721527,0,86.72290039,37.72507858,6.348285198,--,5.877850056,--,0.041866999,0.303968996,0.40863499
EFC UN Equity,Ellington Financial Inc,16.615,Financials,Mortgage Real Estate Investment Trusts (REITs),1.251428962,8.808765411,-630.8639926,--,27.46765709,46.53801727,--,0,385.4887695,77.19155121,--,--,--,--,--,--,--
EFSC UW Equity,Enterprise Financial Services Corp,36.76,Financials,Banks,7.69608593,12.60906792,29.91389162,--,33.16717529,47.7910347,--,0,74.2975235,8.785320282,--,--,--,--,--,--,--
EFX UN Equity,Equifax Inc,157.69,Industrials,Professional Services,-5.049016953,-14.0264492,-2.446117003,1.217357039,-8.953787804,5.188783169,57.72797394,0,132.7995758,44.04096603,10.35912609,--,7.006792068,--,0.295269012,0.686778009,0.889854014
EGBN UR Equity,Eagle Bancorp Inc,37.75,Financials,Banks,9.876598358,12.43186855,37.12572625,--,41.87903595,56.91985703,--,0,44.39694595,5.880993843,--,--,--,--,--,--,--
EGHT UN Equity,8x8 Inc,17.48,Information Technology,Software,-34.02709961,-67.25966644,-14.06351925,-26.05047226,-33.79149246,-36.40810776,52.5846138,0,172.2034149,51.60020828,--,--,14.82767677,--,1.768201947,2.075545073,2.485949993
EGOV UW Equity,NIC Inc,17.89,Information Technology,IT Services,20.44475555,22.04026413,16.69259327,24.04342079,13.86126232,13.48737907,35.5134697,0,4.533441067,3.076782942,16.65827942,--,4.259755135,--,2.131182909,2.980148077,3.108825922
EGP UN Equity,EastGroup Properties Inc,131.47,Real Estate,Equity Real Estate Investment Trusts (REITs),5.289809227,11.56690121,-91.39254105,67.24765778,33.88495255,34.14096069,--,0,99.35707855,46.91918182,--,--,--,--,--,--,--
EHC UN Equity,Encompass Health Corp,77.86,Health Care,Health Care Providers & Services,11.43694592,27.28898048,5.426710098,21.30076027,6.762053967,13.72846985,--,0,173.1670685,55.03971481,11.67004585,--,9.457794189,--,0.131484002,0.833425999,1.048266053
EHTH UW Equity,eHealth Inc,144.96,Financials,Insurance,14.72904491,16.11127472,-15.43517298,17.10367966,3.348298073,40.81021118,99.35177612,0,7.410217762,5.267288208,--,--,170.6391296,--,0.207690999,0.228331,1.842244983
EIG UN Equity,Employers Holdings Inc,39.85,Financials,Insurance,3.940143108,14.38644695,13.27910037,--,17.82890511,19.68616295,--,0,1.938583016,0.564420998,--,--,--,--,--,--,--
EIX UN Equity,Edison International,69.09,Utilities,Electric Utilities,5.824934006,10.80717087,-41.12739937,30.30695724,-0.273934007,9.663299561,66.63299561,0,126.3939056,30.42154694,--,14.98142433,9.92524147,-59.87305069,0.012312,0.243346006,0.644577026
EL UN Equity,Estee Lauder Cos Inc/The,189.08,Consumer Staples,Personal Products,14.59268188,41.98198318,11.92895109,17.2711792,12.16518688,5.644464016,77.4870224,0,171.0715027,43.88136292,5.464666843,1.942842007,7.504378796,139.477478,0.726024985,1.175246954,1.685443044
ELAN UN Equity,Elanco Animal Health Inc,26.05,Health Care,Pharmaceuticals,1.879570961,1.263913989,2.725496581,17.12145805,2.208581924,2.630240917,47.89072418,0,44.29140472,27.34091568,1.984042048,1.431087971,4.181930065,290.8618469,0.408064008,1.406108975,2.899327993
ELF UN Equity,elf Beauty Inc,16.3,Consumer Staples,Personal Products,--,--,0,20.60923195,--,15.94848919,65.03219604,0,61.52891159,32.69581985,--,--,--,--,1.219349027,1.791695952,2.71242404
ELS UN Equity,Equity LifeStyle Properties Inc,75.16,Real Estate,Equity Real Estate Investment Trusts (REITs),10.84782028,23.54115486,0.0112616,53.56842041,25.79129028,31.96232414,--,4.9,182.1983337,58.01730728,--,--,--,--,--,--,--
ELVT UN Equity,Elevate Credit Inc,3.08,Financials,Consumer Finance,10.23175716,23.55854988,46.27464315,17.88872719,3.839024067,12.86539745,38.14626694,0,363.8690186,72.6677475,--,--,--,--,1.48316896,1.48316896,11.77650642
ELY UN Equity,Callaway Golf Co,15.6,Consumer Discretionary,Leisure Products,9.827361107,10.64502525,1.872241063,11.59957027,-0.390944004,-7.262911797,41.72199249,0,98.94664001,38.72743607,4.946698189,2.35127902,16.06071854,122.7064056,0.203853995,0.472285002,1.508563995
EME UN Equity,EMCOR Group Inc,77.84,Industrials,Construction & Engineering,13.66301441,17.12309074,3.358245925,6.753736019,3.53151989,5.111359119,15.17288303,0,27.71554756,11.80709553,7.140589237,188.9338226,4.823115826,46.84967041,0.185090005,1.232651949,1.372056961
EMN UN Equity,Eastman Chemical Co,59.59,Materials,Chemicals,7.17909193,12.90706635,11.63593228,19.46511459,6.750162125,2.947845936,22.53968239,0,99.0881958,37.33758163,5.116137981,4.338366985,8.690722466,81.16065979,0.114030004,0.661822021,1.856343985
EMR UN Equity,Emerson Electric Co,64.65,Industrials,Electrical Equipment,15.34509945,26.01909065,13.12867407,20.3580761,11.55272579,11.03348637,42.37533188,0,77.05402374,30.88953018,6.064685822,5.224036217,6.732368946,65.06865692,0.257885993,0.687855005,1.135015965
ENDP UW Equity,Endo International PLC,5.03,Health Care,Pharmaceuticals,-0.213232994,--,1.173429263,24.58694267,-18.86464691,-12.28098774,47.69142151,0,--,90.42089844,4.190281868,4.828404903,6.210533142,111.4743805,0.996056974,1.316509008,1.771031976
ENPH UQ Equity,Enphase Energy Inc,56.56,Information Technology,Semiconductors & Semiconductor Equipment,67.73074341,115.1106491,19.90588356,19.25318718,16.85318947,21.15963364,37.0805397,0,43.44224548,16.58036804,7.503732204,16.68306923,5.565680981,41.15917587,1.261389971,1.990968943,2.506921053
ENR UN Equity,Energizer Holdings Inc,46.28,Consumer Staples,Household Products,7.941170216,3.161575079,3.784325516,14.53335285,2.606314898,14.88870811,40.89305115,0,607.2340698,64.085289,6.720747948,4.489807129,9.078000069,67.99820709,0.256354004,0.579438984,1.806009054
ENS UN Equity,EnerSys,61.81,Industrials,Electrical Equipment,7.5714221,11.7478447,6.458258622,10.10657024,5.495561123,5.641497135,24.25579262,0,87.80039215,35.98997116,3.682792902,4.375110149,5.232679844,109.8182373,0.45875901,1.432540059,2.562973976
ENSG UW Equity,Ensign Group Inc/The,44.55,Health Care,Health Care Providers & Services,8.499491692,17.75458336,-1.02689681,17.81425476,5.013341904,7.085618973,20.85163879,0,205.2698822,57.02446747,9.601572037,--,8.149626732,--,0.224169999,1.124547005,1.19788301
ENV UN Equity,Envestnet Inc,75.26,Information Technology,Software,0.636326015,-2.233439922,9.874051106,10.97245216,-1.682420015,5.438533783,69.48519897,0,76.96086884,37.05532837,--,--,--,--,0.404852986,0.404852986,0.895543993
ENVA UN Equity,Enova International Inc,18.62,Financials,Consumer Finance,13.29465389,10.10849285,70.53177806,20.13946342,3.485531092,17.25704002,42.53146744,0,274.5882263,65.68639374,--,--,--,--,0.293828994,0.293828994,9.88937664
ENZ UN Equity,Enzo Biochem Inc,2.15,Health Care,Health Care Providers & Services,-0.436937004,1.06754601,-4.090181101,4.965238094,-4.399066925,-40.59484482,28.13876343,0,31.38851929,19.63173485,7.255660057,7.680655003,7.054726124,49.74910736,2.473716021,2.903170109,3.360754967
EOG UN Equity,EOG Resources Inc,61.51,Energy,"Oil, Gas & Consumable Fuels",9.222092628,13.3394289,10.05733183,46.5489502,16.94864273,19.8374157,57.98448563,0,27.60910416,16.09392929,39.03619385,8.796282768,8.715927124,-37.28261948,0.451967001,0.898069978,1.175251007
EPAC UN Equity,Enerpac Tool Group Corp,20.99,Industrials,Machinery,5.879753113,-51.5418396,5.94448636,--,-33.22500229,9.796556473,46.83038712,0,97.09952545,37.75481033,4.918737888,4.482192039,5.569117069,68.71916962,1.314808965,2.090717077,2.878693104
EPAM UN Equity,EPAM Systems Inc,232.47,Information Technology,IT Services,17.07309532,18.26377487,8.202335166,17.84424782,11.47113609,13.39259624,35.19513321,0,16.50626945,11.73973179,5.880582809,--,5.767652035,--,2.420356035,3.706617117,3.809843063
EPC UN Equity,Edgewell Personal Care Co,35.16,Consumer Staples,Personal Products,-10.84861088,-22.63393021,6.193367585,-9.864821434,-10.94793987,9.317180634,42.53303909,0,86.84073639,35.44139099,6.299984932,3.191339016,12.32929611,81.28384399,0.544431984,0.940541029,2.0467031
EPM UA Equity,Evolution Petroleum Corp,4.65,Energy,"Oil, Gas & Consumable Fuels",12.79335785,12.99070358,40.01943251,48.10771561,28.30323219,23.98056221,39.28919601,0,0.214417994,0.174197003,43.86053467,--,10.32113647,--,5.536346912,6.596340179,6.73342514
EPR UN Equity,EPR Properties,55.185,Real Estate,Equity Real Estate Investment Trusts (REITs),5.042472839,6.945425987,-30.01446388,70.06778717,30.62431145,48.39209747,--,3.8,111.067749,50.75597763,--,--,--,--,--,--,--
EPRT UN Equity,Essential Properties Realty Trust Inc,24.62,Real Estate,Equity Real Estate Investment Trusts (REITs),4.828855991,4.764352798,-358.2991884,80.68571472,27.53738785,50.51396561,--,0,23.40345764,14.24163723,--,--,--,--,--,--,--
EQC UN Equity,Equity Commonwealth,31.83,Real Estate,Equity Real Estate Investment Trusts (REITs),0.457619011,15.68171978,57.01447008,30.23073959,283.4169922,7.412963867,--,0,0.791498005,0.773971021,--,--,--,--,--,--,--
EQH UN Equity,Equitable Holdings Inc,20.27,Financials,Diversified Financial Services,12.33865356,-13.01735115,-16.15055781,--,-12.85844231,-62.64061737,--,0,32.23807526,1.998638988,--,--,--,--,--,--,--
EQR UN Equity,Equity Residential,78.91,Real Estate,Equity Real Estate Investment Trusts (REITs),4.960171223,9.476633072,-16.32550003,65.33161926,32.24680328,33.73425674,--,0,85.10494995,44.24687958,--,--,--,--,--,--,--
EQT UN Equity,EQT Corp,6.37,Energy,"Oil, Gas & Consumable Fuels",-5.537419796,-11.76867104,6.129854544,11.33215237,-37.05911636,-154.1685791,9.417349815,0,54.59204483,28.4540081,--,--,4.391271114,--,0.003415,0.456708014,1.303851008
ERA UN Equity,Era Group Inc,9.75,Energy,Energy Equipment & Services,-0.071782,-1.882560015,20.81325899,14.32948399,8.046385765,2.863739014,--,0,37.12012482,22.23563576,3.700867891,--,5.67927599,--,3.132225037,4.213047981,5.316345215
ERI UW Equity,Eldorado Resorts Inc,34.935,Consumer Discretionary,"Hotels, Restaurants & Leisure",6.348158836,7.547578812,5.607042661,25.9299221,2.464354038,9.949267387,52.7808342,0,247.7173157,49.06680298,155.2644653,60.86878586,44.32880402,-4.340443134,0.34999299,0.428283006,0.878271997
ERII UW Equity,Energy Recovery Inc,9.585,Industrials,Machinery,12.29391861,11.4099102,3.818107333,27.6268425,19.15163422,21.01416016,75.05976868,0,9.495821953,6.713994026,4.156106949,2.544452906,5.493863106,159.7420807,3.132463932,3.861313105,4.323310852
EROS UN Equity,Eros International PLC,2.52,Communication Services,Entertainment,--,--,28.28902068,--,-143.4080658,--,--,0,--,--,--,--,--,--,--,--,--
ES UN Equity,Eversource Energy,97.36,Utilities,Electric Utilities,4.032991886,7.538750172,-10.57778893,31.83555412,10.53276443,21.24307251,65.1714859,0,117.6930695,36.59117126,31.21105576,12.84087181,7.285312176,-57.72901535,0.003722,0.286036998,0.582422018
ESE UN Equity,ESCO Technologies Inc,88.55,Industrials,Machinery,8.690282822,17.78650475,8.358734025,19.07241058,18.27451706,9.949455261,37.85113525,0,18.13332939,11.59629726,3.536858082,3.913798094,5.218920231,124.7965851,0.383653015,1.021330953,1.977138042
ESI UN Equity,Element Solutions Inc,10.03,Materials,Chemicals,--,--,7.691050711,--,--,--,--,0,--,--,--,--,--,--,--,--,--
ESNT UN Equity,Essent Group Ltd,45.8,Financials,Thrifts & Mortgage Finance,16.38914108,20.77213669,67.59581681,--,64.4533844,76.62323761,--,0,7.933042049,6.113169193,--,--,--,--,--,--,--
ESPR UQ Equity,Esperion Therapeutics Inc,53.24,Health Care,Biotechnology,-186.7680969,-196.1581879,-48.05343614,-62.53673553,--,-6004.480469,--,0,7.834586143,0.72885102,--,--,--,--,3.038453102,3.038453102,3.203903913
ESRT UN Equity,Empire State Realty Trust Inc,11.925,Real Estate,Equity Real Estate Investment Trusts (REITs),3.960366011,4.162621975,-2.415419304,47.1316452,7.808485031,24.16830444,--,0,87.16410828,43.18292618,--,--,--,--,--,--,--
ESS UN Equity,Essex Property Trust Inc,295.23,Real Estate,Equity Real Estate Investment Trusts (REITs),5.132372856,7.035612106,31.16354086,66.58436584,30.72678185,31.96408844,--,471,92.13793182,46.70866394,--,--,--,--,--,--,--
ESTC UN Equity,Elastic NV,71.75,Information Technology,Software,-47.20197296,-49.48526001,-10.08050712,-40.24248886,-41.69448853,-37.3454895,70.48532867,0,8.681250572,4.89668417,6.855237961,--,6.05305481,--,1.128648043,1.407117963,1.606204033
ESTE UN Equity,Earthstone Energy Inc,3.81,Energy,"Oil, Gas & Consumable Fuels",2.708616018,12.35894871,-53.46585389,48.54460907,19.38772202,24.39546967,40.69992828,0,15.32336044,11.71209145,--,--,11.41297722,--,0.085350998,0.215689003,0.482349008
ETH UN Equity,Ethan Allen Interiors Inc,13.2,Consumer Discretionary,Household Durables,5.87329483,7.062109947,6.177579806,9.446921349,4.20785284,5.27226305,55.86227036,0,41.76696777,24.36636543,5.130304813,2.144716024,63.4909935,149.3347015,0.205948994,0.301544994,1.451084971
ETM UN Equity,Entercom Communications Corp,3.28,Communication Services,Media,-9.672712326,-37.93017578,4.141942334,-14.11208153,-38.81153107,-109.9906311,31.30991554,0,227.1470795,54.94920349,4.174294949,--,4.129068851,--,0.096837997,1.89614296,2.016638994
ETN UN Equity,Eaton Corp PLC,94,Industrials,Electrical Equipment,10.09613419,13.73761177,13.38943432,18.27956963,10.56646633,12.52386379,32.11149216,0,54.38542175,26.74592209,4.950816154,5.129875183,5.864291191,79.44880676,0.115160003,0.784879029,1.700700998
ETNB UQ Equity,89bio Inc,36.35,Health Care,Biotechnology,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--
ETR UN Equity,Entergy Corp,127.02,Utilities,Electric Utilities,5.415742874,13.01895618,-14.67940989,33.42665863,8.807850838,10.09379005,72.45675659,0,191.3937378,38.77200699,27.89053154,3.501550913,11.24175453,-27.83796501,0.075745001,0.251659989,0.541947007
ETRN UN Equity,Equitrans Midstream Corp,6.205,Energy,"Oil, Gas & Consumable Fuels",0.076102003,-36.04447174,0.559303465,22.52340508,-11.79250526,-73.2080307,74.5124588,0,121.0731964,53.10860062,18.87738991,--,6.382593155,--,0.262897015,1.022946,1.116845012
